id,sex,text,time,text/text,text/type
58216,3,море оно большое озеро это типа ну как объяснить но оно небольшое лужа это после дождя а ручей это тоненький который течет по,2020-10-18T10:46:57,,
58217,3,море оно большое озеро среднее мужа она после дождя,2020-10-18T10:50:27,,
58218,3,повторить,2020-10-18T10:53:46,,
58219,3,он выглядит маленький характер у него хороший и это хомячок,2020-10-18T10:53:46,,
58220,3,оно очень большое в нем можно купаться,2020-10-18T10:56:20,,
58221,3,спокойный тихий расслабляющий,2020-10-18T11:09:05,,
58222,3,все они одного цвета,2020-10-18T11:10:09,,
58223,3,море,2020-10-18T11:11:57,,
58224,3,море,2020-10-18T11:15:36,,
58225,3,политика,2020-10-18T11:18:02,,
58226,3,какая погода в санкт петербурге,2020-10-18T11:43:19,,
58227,3,я колы без нас,2020-10-18T11:46:21,,
58228,3,красивая размеренное миротворящий,2020-10-18T11:58:48,,
58229,3,теплая синяя,2020-10-18T11:59:24,,
58230,3,водичка,2020-10-18T12:09:13,,
58231,3,продолжить,2020-10-18T12:12:20,,
58232,3,песочек и водичка песочек и водичка,2020-10-18T12:13:34,,
58233,3,красивая глубокая очень любит,2020-10-18T12:13:44,,
58234,3,следующий вопрос,2020-10-18T12:14:13,,
58235,3,море красивая яркая позитивная,2020-10-18T12:14:20,,
58236,3,темная мокрая,2020-10-18T12:22:54,,
58237,3,после дождя,2020-10-18T12:30:59,,
58238,3,большой,2020-10-18T12:34:31,,
58239,3,продолжай,2020-10-18T12:35:05,,
58240,3,это река там вода теплая красивая,2020-10-18T12:39:40,,
58241,3,ой,2020-10-18T12:43:01,,
58242,3,лужа,2020-10-18T12:45:27,,
58243,3,море,2020-10-18T12:48:06,,
58244,3,включи,2020-10-18T12:52:41,,
58245,3,свежий сильный мощный,2020-10-18T12:52:47,,
58246,3,море озеро лучшее,2020-10-18T12:56:00,,
58247,3,один годик,2020-10-18T12:58:30,,
58248,3,руди,2020-10-18T13:02:58,,
58249,3,море,2020-10-18T13:04:47,,
58250,3,озеро,2020-10-18T13:07:56,,
58251,3,море озеро река,2020-10-18T13:08:37,,
58252,3,ручьи,2020-10-18T13:13:45,,
58253,3,большое синее черное,2020-10-18T13:19:36,,
58254,3,море,2020-10-18T13:21:08,,
58255,3,ледяная,2020-10-18T13:22:20,,
58256,3,мука,2020-10-18T13:27:10,,
58257,3,счастье тишина,2020-10-18T13:29:14,,
58258,3,мука,2020-10-18T13:30:49,,
58259,3,не хочу,2020-10-18T13:33:09,,
58260,3,красивые глаза про лицо красивое накрашенная,2020-10-18T13:37:26,,
58261,3,быстрый активный длинный,2020-10-18T13:44:01,,
58262,3,мы играем,2020-10-18T13:46:22,,
58263,3,очень быстрая активная и энергичная,2020-10-18T13:47:05,,
58264,3,мокро и мерзко,2020-10-18T13:52:06,,
58265,3,мокрота сырости говно,2020-10-18T13:56:51,,
58266,3,супер смелая,2020-10-18T14:06:29,,
58267,3,лето прошло ,2020-10-18T14:09:08,,
58268,3,фу я растрепанная,2020-10-18T14:09:30,,
58269,3,круги на воде,2020-10-18T14:12:36,,
58270,3,пресные,2020-10-18T14:17:47,,
58271,3,оно длинное о новом листе,2020-10-18T14:22:44,,
58272,3,это речка,2020-10-18T14:24:57,,
58273,3,алиса повтори вопрос,2020-10-18T14:25:31,,
58274,3,глубина,2020-10-18T14:29:11,,
58275,3,водой быть не круто,2020-10-18T14:29:13,,
58276,3,холодная и все оно просто там животные но очень далеко а еще папа с мы с его братом любят по плавать далеко,2020-10-18T14:33:13,,
58277,3,мое море потому что там очень холодная вода соленая вода и еще я люблю как поплавать далеко очень,2020-10-18T14:38:16,,
58278,3,большое тепло чем большое синее,2020-10-18T14:38:20,,
58279,3,отмени тест,2020-10-18T14:43:34,,
58280,3,тепло,2020-10-18T14:45:49,,
58281,3,море спокойная теплая,2020-10-18T14:47:49,,
58282,3,журчащий,2020-10-18T14:52:57,,
58283,3,ручей,2020-10-18T14:53:14,,
58284,3,лужа ручей,2020-10-18T14:54:35,,
58285,3,тихо прозрачная теплая,2020-10-18T15:06:47,,
58286,3,ручей потому что ручей я не боюсь вот им можно погулять посмотреть ключи а море страшно там крокодилы есть,2020-10-18T15:13:06,,
58287,3,я люблю воду,2020-10-18T15:20:10,,
58288,3,красивое холодное страное,2020-10-18T15:25:13,,
58289,3,дальше,2020-10-18T15:29:05,,
58290,3,заново,2020-10-18T15:32:14,,
58291,3,мокро холодно тепло,2020-10-18T15:32:42,,
58292,3,не предсказуемая великая красивая,2020-10-18T15:34:27,,
58293,3,глубокая теплая грязная,2020-10-18T15:34:39,,
58294,3,давай дальше,2020-10-18T15:36:55,,
58295,3,море,2020-10-18T15:40:31,,
58296,3,дальше,2020-10-18T15:44:25,,
58297,3,спокойная тихая,2020-10-18T15:45:47,,
58298,3,салем,2020-10-18T15:50:27,,
58299,3,оно красивое большое и там много деревьев,2020-10-18T16:01:43,,
58300,3,красивое можно купаться в море,2020-10-18T16:07:20,,
58301,3,он длинный это учись он быстрый,2020-10-18T16:12:46,,
58302,3,море содержит воду вода она соленую,2020-10-18T16:16:07,,
58303,3,жидкий,2020-10-18T16:19:14,,
58304,3,озеро ловит рыбу купаются и наслаждаются красотой,2020-10-18T16:20:00,,
58305,3,включи быстрый легкий,2020-10-18T16:21:00,,
58306,3,это озеро ну иногда игрушки рыбы и все,2020-10-18T16:31:09,,
58307,3,кошечка,2020-10-18T16:34:48,,
58308,3,море,2020-10-18T16:39:39,,
58309,3,алиса дальше,2020-10-18T16:40:10,,
58310,3,Журчит,2020-10-18T16:40:58,,
58311,3,море,2020-10-18T16:42:10,,
58312,3,свежесть,2020-10-18T16:43:59,,
58313,3,ну это озеро там камыши все такое,2020-10-18T16:44:48,,
58314,3,глубокий,2020-10-18T16:47:38,,
58315,3,текет,2020-10-18T16:49:38,,
58316,3,море,2020-10-18T16:52:08,,
58317,3,океан океан,2020-10-18T16:52:22,,
58318,3,соленая вода море классное,2020-10-18T16:54:43,,
58319,3,а что это у тебя такое,2020-10-18T16:57:04,,
58320,3,большое синие красивые,2020-10-18T16:58:14,,
58321,3,"спокойно,  мирно,  тихо ",2020-10-18T16:59:42,,
58322,3,океан,2020-10-18T17:01:58,,
58323,3,давай поиграем в города,2020-10-18T17:06:44,,
58324,3,скучно,2020-10-18T17:07:05,,
58325,3,океан,2020-10-18T17:07:25,,
58326,3,горящие текущие прозрачные,2020-10-18T17:09:37,,
58327,3,шепотом я умею разговаривать,2020-10-18T17:11:56,,
58328,3,мокрые холодный противный не очень,2020-10-18T17:13:35,,
58329,3,глубокий спокойный,2020-10-18T17:14:41,,
58330,3,я люблю играть в машину,2020-10-18T17:16:49,,
58331,3,любит играть красивое пушистая милая добрая,2020-10-18T17:17:43,,
58332,3,океаны,2020-10-18T17:21:38,,
58333,3,определение я не знаю даже,2020-10-18T17:33:34,,
58334,3,да,2020-10-18T17:35:44,,
58335,3,веселая,2020-10-18T18:05:54,,
58336,3,жидкое красивая прозрачная,2020-10-18T18:29:15,,
58337,3,давай дальше ты дура,2020-10-18T18:31:38,,
58338,3,холодно,2020-10-18T18:34:24,,
58339,3,я люблю море потому что днем купаются,2020-10-18T18:41:17,,
58340,3,море,2020-10-18T18:41:54,,
58341,3,он мокрый теплый и мне он тебе нравится,2020-10-18T18:50:50,,
58342,3,отлично,2020-10-18T18:51:00,,
58343,3,она мокрые и очень мне нравится,2020-10-18T18:53:11,,
58344,3,волнуйся,2020-10-18T18:55:25,,
58345,3,спокойная красивая тихая,2020-10-18T18:56:44,,
58346,3,и весна весна,2020-10-18T18:58:10,,
58347,3,успокоительные и нежные,2020-10-18T19:01:41,,
58348,3,ручей длинная быстрая,2020-10-18T19:06:55,,
58349,3,тихая спокойная у зеленой,2020-10-18T19:13:41,,
58350,3,частота,2020-10-18T19:26:33,,
58351,3,вода солнышко,2020-10-18T19:27:25,,
58352,3,желтый,2020-10-18T19:28:07,,
58353,3,море очень красиво ассоциируется с,2020-10-18T19:30:28,,
58354,3,поговорил не выключай,2020-10-18T19:31:03,,
58355,3,ну оно такое длинное большое в нем можно поплавать там нет больше никого не и только ты,2020-10-18T19:32:09,,
58356,3,она длинная но главное легкое,2020-10-18T19:38:25,,
58357,3,море озеро ручей,2020-10-18T19:40:25,,
58358,3,прозрачный,2020-10-18T19:43:14,,
58359,3,что ты делаешь,2020-10-18T19:49:33,,
58360,3,свобода прохлада частота,2020-10-18T19:51:29,,
58361,3,а ты женюсь озеро,2020-10-18T19:54:29,,
58362,3,Бздонный загадочный манящий,2020-10-18T19:55:45,,
58363,3,я готова,2020-10-18T19:57:37,,
58364,3,соленый большой постепенно глубокий,2020-10-18T20:19:38,,
58365,3,синее море красивое озеро черная маленький ручей,2020-10-18T20:33:16,,
58366,3,что будет если плохо чистить зубы,2020-10-18T20:47:00,,
58367,3,алиса давай поиграем,2020-10-18T21:00:56,,
58368,3,море соленое и большое,2020-10-18T21:01:26,,
58369,3,лужа грязная сырая и противная,2020-10-18T21:05:47,,
58370,3,давай поиграем,2020-10-18T21:07:19,,
58371,3,окей окей окей,2020-10-18T21:08:08,,
58372,3,"красивые, офигенная , блистящая ",2020-10-18T21:08:21,,
58373,3,это вода,2020-10-18T21:11:28,,
58374,3,бассейн теплый с подогревом и прозрачная вода,2020-10-18T21:11:44,,
58375,3,спокойная,2020-10-18T21:13:34,,
58376,3,нет,2020-10-18T21:18:04,,
58377,3,ее очень надо много пить а то в городе может засыхать,2020-10-18T21:31:43,,
58378,3,дальше,2020-10-18T21:36:44,,
58379,3,приз,2020-10-18T21:48:42,,
58380,3,мокрый чистый ,2020-10-18T21:51:34,,
58381,3,я люблю море потому что оно очень большое внутри есть много красиво океанских глубин но иногда есть там хищники которых я люблю смотреть на них они такие зеленые,2020-10-18T22:07:50,,
58382,3,громкость тишина спокойствие,2020-10-18T22:09:46,,
58383,3,море это мое любимое место потому что я очень много хищных и красивых голубей и зверей как рыба акула,2020-10-18T22:10:46,,
58384,3,грязь урод,2020-10-18T22:18:26,,
58385,3,озеро какое красивое,2020-10-18T22:35:34,,
58386,3,спокойствие безмятежность радость,2020-10-18T22:56:30,,
58387,3,спокойствие безмятежность радость,2020-10-18T23:00:51,,
58388,3,я стою на горе взглянул я вниз и вижу там ручей,2020-10-18T23:10:25,,
58389,3,стремящийся,2020-10-18T23:21:14,,
58390,3,Приятное Соленое и соленое,2020-10-18T23:27:07,,
58391,3,спокойствие,2020-10-18T23:33:20,,
58392,3,морской воздух спокойствие наслаждение,2020-10-18T23:41:16,,
58393,3,ручей лесной журчащий чистый,2020-10-18T23:43:22,,
58394,3,легкая спокойная бурлящие,2020-10-18T23:45:16,,
58395,3,тепло,2020-10-18T23:49:27,,
58396,3,"Шторм, ветер, крушение",2020-10-19T00:45:29,,
58397,3,на пахнет,2020-10-19T01:03:54,,
58398,3,волнующие быстрые мокрые,2020-10-19T01:28:34,,
58399,3,я вдох или жив,2020-10-19T01:33:18,,
58400,3,груша,2020-10-19T02:09:51,,
58401,3,зверь с огромным хуем,2020-10-19T02:12:44,,
58402,3,"мокрое, текучее, шумное",2020-10-19T03:35:12,,
58403,3,алиса короткий непонятный длинный,2020-10-19T04:13:28,,
58404,3,свежая живительная,2020-10-19T04:59:23,,
58405,3,мы играем,2020-10-19T06:01:45,,
58406,3,море а ну красивая,2020-10-19T06:45:20,,
58407,3,там есть медуза соль и ракушки острые,2020-10-19T06:46:06,,
58408,3,жидкость лед пар,2020-10-19T08:17:19,,
58409,3,мое любимое это море потому что там можно включить далеко плавать я люблю волны и еще там соленая вода,2020-10-19T08:38:58,,
58410,3,красивый теплый стремитель,2020-10-19T08:43:10,,
58411,3,что дальше,2020-10-19T08:51:08,,
58412,3,большое синее,2020-10-19T08:58:10,,
58413,3,море песок,2020-10-19T09:03:04,,
58414,3,холодно горная быстро,2020-10-19T09:25:44,,
58415,3,бесконечная маленькая узкая,2020-10-19T10:05:26,,
58416,3,я я я,2020-10-19T10:09:55,,
58417,3,море большой синий и бесконечно,2020-10-19T10:18:11,,
58418,3,тишина спокойствие идеи,2020-10-19T10:21:57,,
58419,3,мокрая неприятна сыра,2020-10-19T10:40:35,,
58420,3,тепло мокро быстро,2020-10-19T10:42:50,,
58421,3,мокро сыро холодно,2020-10-19T10:44:01,,
58422,3,озеро спокойствие умиротворение,2020-10-19T10:49:37,,
58423,3,в лягуши,2020-10-19T11:05:53,,
58424,3,жидкая,2020-10-19T11:25:03,,
58425,3,мужа бывает маленькая ручей он бежит,2020-10-19T11:32:46,,
58426,3,дальше,2020-10-19T11:47:40,,
58427,3,спокойствие тревога,2020-10-19T11:57:34,,
58428,3,моя,2020-10-19T12:09:28,,
58429,3,самая красивая ракушка,2020-10-19T12:13:02,,
58430,3,оно оно синее красивое и там красивые ракушки,2020-10-19T12:18:24,,
58431,3,море купаться можно,2020-10-19T12:48:23,,
58432,3,мора,2020-10-19T12:49:01,,
58433,3,волны глубина цвет,2020-10-19T13:20:51,,
58434,3,ручей очень классный он очень легкий на нем легко купаться,2020-10-19T13:27:40,,
58435,3,море песок пляж,2020-10-19T13:30:30,,
58436,3,ручей он самый прекрасный он самый нежный на свете,2020-10-19T13:35:15,,
58437,3,"маленькая , грязная, мокрая ",2020-10-19T13:41:25,,
58438,3,я поставил можно потому что там много животных морских и там очень интересно,2020-10-19T13:41:33,,
58439,3,теплые,2020-10-19T14:00:09,,
58440,3,включи потому что он быстрый и веселый,2020-10-19T14:01:48,,
58441,3,море очень красивая и оно очень теплая всегда потом тебя любит,2020-10-19T14:05:02,,
58442,3,волна,2020-10-19T14:05:40,,
58443,3,быстрый текущий спокойной,2020-10-19T14:07:52,,
58444,3,в нем очень мало воды,2020-10-19T14:09:22,,
58445,3,по нему плавают утки,2020-10-19T14:09:37,,
58446,3,большая величественная спокойная,2020-10-19T14:09:55,,
58447,3,озвучить результат,2020-10-19T14:12:07,,
58448,3,сири,2020-10-19T14:19:17,,
58449,3,красиво круто что то новенькое,2020-10-19T14:20:56,,
58450,3,милота какая,2020-10-19T14:23:19,,
58451,3,прозрачная,2020-10-19T14:29:59,,
58452,3,ручей,2020-10-19T15:04:11,,
58453,3,она очень маленькая мне немного воды,2020-10-19T15:24:26,,
58454,3,пока,2020-10-19T15:39:48,,
58455,3,там можно купаться и нажать,2020-10-19T15:42:42,,
58456,3,укол,2020-10-19T15:47:40,,
58457,3,нажать и видит рыбок,2020-10-19T15:48:04,,
58458,3,шумит,2020-10-19T15:53:31,,
58459,3,алиса повтори,2020-10-19T15:56:04,,
58460,3,морской живот,2020-10-19T15:59:43,,
58461,3,море,2020-10-19T16:03:52,,
58462,3,шумная прозрачная,2020-10-19T16:05:03,,
58463,3,море глубокое,2020-10-19T16:05:29,,
58464,3,закончи навык,2020-10-19T16:17:14,,
58465,3,быстро,2020-10-19T16:19:53,,
58466,3,"голубое,небольшое,неглубокое",2020-10-19T16:19:58,,
58467,3,"голубое,глубокое,небольшое ",2020-10-19T16:21:27,,
58468,3,разбивает скалы,2020-10-19T16:22:22,,
58469,3,шум спокойствие прибой,2020-10-19T16:25:44,,
58470,3,голодная,2020-10-19T16:25:46,,
58471,3,мокрая грязные чистые,2020-10-19T16:44:14,,
58472,3,теплое,2020-10-19T17:05:58,,
58473,3,очень тихая спокойная и классная,2020-10-19T17:10:11,,
58474,3,шумы развивающиеся красивые,2020-10-19T17:15:43,,
58475,3,продолжай,2020-10-19T17:29:28,,
58476,3,ручей,2020-10-19T17:34:55,,
58477,3,дальше,2020-10-19T17:47:35,,
58478,3,шум спат,2020-10-19T17:58:49,,
58479,3,вода,2020-10-19T18:07:20,,
58480,3,"родной , горный , милый",2020-10-19T18:12:00,,
58481,3,"вода,течение, питье",2020-10-19T18:41:08,,
58482,3,это реальность ясность,2020-10-19T18:55:29,,
58483,3,мокрая теплая холодная ледяная,2020-10-19T18:57:06,,
58484,3,синяя,2020-10-19T19:06:18,,
58485,3,большое соленое красивая,2020-10-19T19:08:22,,
58486,3,снег лед вода,2020-10-19T19:09:13,,
58487,3,окей,2020-10-19T19:11:20,,
58488,3,тихий родник,2020-10-19T19:13:06,,
58489,3,вкусный запах красивое изображение,2020-10-19T19:21:54,,
58490,3,море как море озеро как озеро вода лужа как ложек ручейка как ручей,2020-10-19T19:24:12,,
58491,3,успокаивующие завораживающие шумящие,2020-10-19T19:27:16,,
58492,3,в кровати я ангел,2020-10-19T19:44:50,,
58493,3,тревога,2020-10-19T19:45:59,,
58494,3,озеро,2020-10-19T19:47:24,,
58495,3,глубокая безграничная спокойная,2020-10-19T19:53:21,,
58496,3,пока,2020-10-19T19:59:28,,
58497,3,холодная,2020-10-19T20:16:13,,
58498,3,море,2020-10-19T20:24:28,,
58499,3,соленая классная такая короче,2020-10-19T20:24:55,,
58500,3,море красивое большое бездомные,2020-10-19T20:36:10,,
58501,3,ручей не глубокий кристо это чистый,2020-10-19T20:36:34,,
58502,3,болезнь купаться грязь,2020-10-19T20:39:28,,
58503,3,маленькая не глубокая грязная,2020-10-19T20:47:16,,
58504,3,жидкий воздушный безобразный,2020-10-19T20:49:26,,
58505,3,черный,2020-10-19T21:32:07,,
58506,3,море спокойное море бескрайнее,2020-10-19T21:37:38,,
58507,3,запах в невесомость,2020-10-19T21:40:44,,
58508,3,глубокое прохладное темно синее,2020-10-19T21:43:10,,
58509,3,волны,2020-10-19T21:46:33,,
58510,3,давай снова,2020-10-19T21:55:09,,
58511,3,продолжай,2020-10-19T21:56:01,,
58512,3,умиротворение,2020-10-19T22:02:19,,
58513,3,вообще веселый,2020-10-19T22:02:36,,
58514,3,красота,2020-10-19T22:02:36,,
58515,3,жижа,2020-10-19T22:05:05,,
58516,3,спокойствие,2020-10-19T22:09:37,,
58517,3,небо,2020-10-19T22:13:27,,
58518,3,не знаю,2020-10-19T22:29:34,,
58519,3,давайте начнем тест заново,2020-10-19T22:33:55,,
58520,3,сырое,2020-10-19T22:37:29,,
58521,3,беспокойная быстро шумная,2020-10-19T22:53:16,,
58522,3,теплая,2020-10-19T22:57:58,,
58523,3,невесомость,2020-10-19T23:02:54,,
58524,3,бескрайние глубокая прозрачная,2020-10-19T23:10:23,,
58525,3,манящая расслабляющая пугающая,2020-10-19T23:14:49,,
58526,3,выключи,2020-10-19T23:22:27,,
58527,3,глубокая сильная,2020-10-19T23:25:50,,
58528,3,"естественный водоём, место отдыха, медитация",2020-10-19T23:39:25,,
58529,3,бесконечный таинственный опасный,2020-10-19T23:48:41,,
58530,3,журчит,2020-10-20T00:32:02,,
58531,3,твёрдый холодный побеждает огонь,2020-10-20T01:04:03,,
58532,3,мокрая вода красиво,2020-10-20T01:17:45,,
58533,3,пушкин дом колотушкина,2020-10-20T01:51:26,,
58534,3,бесконечность длинный,2020-10-20T02:02:39,,
58535,3,бесконечность длинный навсегда,2020-10-20T02:06:57,,
58536,3,море глубокое,2020-10-20T03:09:55,,
58537,3,гуще,2020-10-20T04:26:54,,
58538,3,море,2020-10-20T04:32:50,,
58539,3,классно но только холодная,2020-10-20T05:34:11,,
58540,3,что сейчас,2020-10-20T06:37:53,,
58541,3,мокро много воды,2020-10-20T07:11:10,,
58542,3,я не понял,2020-10-20T07:13:28,,
58543,3,синее глубокое,2020-10-20T08:21:27,,
58544,3,тихий громкий не свистит,2020-10-20T08:30:55,,
58545,3,резкое,2020-10-20T08:35:04,,
58546,3,пьяная,2020-10-20T08:36:56,,
58547,3,алиса давай поиграем в море слов,2020-10-20T08:41:15,,
58548,3,море глубокое озеро синяя лужа,2020-10-20T09:34:42,,
58549,3,близкая,2020-10-20T09:50:52,,
58550,3,легкий быстрый не вообрази,2020-10-20T09:54:22,,
58551,3,вещество,2020-10-20T10:08:18,,
58552,3,гладкая,2020-10-20T10:32:50,,
58553,3,озеро темное спокойная среди гор,2020-10-20T10:47:46,,
58554,3,свежесть,2020-10-20T10:51:26,,
58555,3,а какие определение,2020-10-20T10:56:41,,
58556,3,шумный медленный,2020-10-20T10:57:38,,
58557,3,волнистые издает звуки,2020-10-20T11:14:13,,
58558,3,молчаливая,2020-10-20T11:33:34,,
58559,3,"отдых, шум, детство ",2020-10-20T11:34:21,,
58560,3,голубое прозрачное тихое,2020-10-20T11:36:34,,
58561,3,"жидкое, кристальное, чистое",2020-10-20T11:47:03,,
58562,3,первое не знаю второе не знаю я не знаю,2020-10-20T12:11:42,,
58563,3,мокро сыро влажно,2020-10-20T12:30:03,,
58564,3,село,2020-10-20T12:31:19,,
58565,3,синий белый голубой,2020-10-20T12:34:09,,
58566,3,Шумное красивое холодное,2020-10-20T12:42:49,,
58567,3,вода,2020-10-20T12:53:10,,
58568,3,ручей,2020-10-20T13:06:35,,
58569,3,море,2020-10-20T13:29:12,,
58570,3,красиво тепло уютно,2020-10-20T13:58:02,,
58571,3,продолжаем играть,2020-10-20T14:14:58,,
58572,3,пенящийся прохладный,2020-10-20T14:31:59,,
58573,3,уже потому что по ней можно прыгать красивый листик всегда и там грязь,2020-10-20T14:34:17,,
58574,3,детство настроения свежесть,2020-10-20T14:46:45,,
58575,3,можно петь,2020-10-20T14:57:49,,
58576,3,три колодца,2020-10-20T15:12:59,,
58577,3,глубокий бурлящий,2020-10-20T15:16:04,,
58578,3,игривая,2020-10-20T15:19:46,,
58579,3,спокойная,2020-10-20T15:27:33,,
58580,3,мокро не хотелось бы попасть,2020-10-20T15:32:18,,
58581,3,спокойная,2020-10-20T15:33:53,,
58582,3,красивый,2020-10-20T15:34:38,,
58583,3,ручей лужа и море,2020-10-20T15:36:12,,
58584,3,море,2020-10-20T15:46:00,,
58585,3,маленький участок воды,2020-10-20T15:55:39,,
58586,3,я вижу монстров во сне,2020-10-20T16:11:13,,
58587,3,я представляю каждый день к себе во сне море,2020-10-20T16:15:50,,
58588,3,вода светлая,2020-10-20T16:16:23,,
58589,3,волнующие тихий медленный,2020-10-20T16:20:27,,
58590,3,ну что ты,2020-10-20T16:21:29,,
58591,3,сука я говорю редька прозрачной чисто холодненькая быстро спокойная,2020-10-20T16:24:18,,
58592,3,ручей,2020-10-20T16:32:16,,
58593,3,тихая спокойная прозрачная,2020-10-20T16:47:23,,
58594,3,как море непредсказуемое озеро как зеркало уже как поток воды ручеек как стихи,2020-10-20T16:51:42,,
58595,3,море оно красивое на нем есть лунная дорожка и,2020-10-20T16:54:09,,
58596,3,давай поиграем,2020-10-20T16:59:23,,
58597,3,течение,2020-10-20T17:07:56,,
58598,3,мокрая влажная сырая,2020-10-20T17:17:50,,
58599,3,грязная загрязненная можно купаться нельзя купаться,2020-10-20T17:30:18,,
58600,3,это что такое я не поняла что такое определение,2020-10-20T17:33:16,,
58601,3,вода она какая она прозрачная она,2020-10-20T17:35:53,,
58602,3,ок ок,2020-10-20T17:40:49,,
58603,3,это место красивая,2020-10-20T17:59:38,,
58604,3,вода,2020-10-20T18:05:56,,
58605,3,тепло,2020-10-20T18:07:55,,
58606,3,еще,2020-10-20T18:29:54,,
58607,3,большое просторное опасные тихая,2020-10-20T18:32:41,,
58608,3,я выбираю ручей ты правильно же слово ручей,2020-10-20T18:44:47,,
58609,3,море озеро лужа,2020-10-20T18:45:32,,
58610,3,мне нравится ручей потому что он красивый и журчит,2020-10-20T18:50:45,,
58611,3,мне нравится ручей потому что он спокойный и журчит,2020-10-20T18:55:53,,
58612,3,море очень большое,2020-10-20T18:57:52,,
58613,3,прекрасное далекое синее,2020-10-20T19:16:07,,
58614,3,бурлящий бурлящий так же спокойный и очень очень приятно,2020-10-20T19:21:11,,
58615,3,буря спокойствие красота,2020-10-20T19:28:53,,
58616,3,красота наслаждения удовольствия,2020-10-20T19:29:07,,
58617,3,огромное неизвестное опасное ,2020-10-20T19:32:20,,
58618,3,это место где все купаются,2020-10-20T19:33:48,,
58619,3,"глубоко,спокойно,превосходно",2020-10-20T19:47:22,,
58620,3,прохладно какой комфорт,2020-10-20T19:53:13,,
58621,3,ручей,2020-10-20T19:57:34,,
58622,3,шумный красивый,2020-10-20T19:59:20,,
58623,3,отвечай,2020-10-20T20:02:13,,
58624,3,"прозрачный, быстрый, шумный",2020-10-20T20:04:37,,
58625,3,ледяной ручей,2020-10-20T20:12:21,,
58626,3,липкая прозрачная,2020-10-20T20:16:11,,
58627,3,липкая скользкая прозрачная,2020-10-20T20:19:42,,
58628,3,мокрый шумный волнистых,2020-10-20T20:24:33,,
58629,3,далее,2020-10-20T20:26:42,,
58630,3,могучая,2020-10-20T20:28:03,,
58631,3,маленькая лужа которая у меня во дворе после вчерашнего дождя,2020-10-20T20:29:42,,
58632,3,весело,2020-10-20T20:43:48,,
58633,3,и красота,2020-10-20T20:51:11,,
58634,3,она имеет волны она соленая и в ней водится рыба,2020-10-20T20:58:31,,
58635,3,"спокойная, прозрачная",2020-10-20T20:59:35,,
58636,3,не понял,2020-10-20T21:05:20,,
58637,3,оно голубое свежее и очень хорошая,2020-10-20T21:06:43,,
58638,3,очки которые пердят нехорошие,2020-10-20T21:10:03,,
58639,3,шумящая теплая красивая,2020-10-20T21:12:28,,
58640,3,быстрый красивый и легкий,2020-10-20T21:16:49,,
58641,3,вода солнце ветер,2020-10-20T21:24:42,,
58642,3,чистая безопасный,2020-10-20T21:25:17,,
58643,3,а тест,2020-10-20T21:26:34,,
58644,3,море,2020-10-20T21:27:56,,
58645,3,водопад,2020-10-20T21:29:24,,
58646,3,алиса ты здесь,2020-10-20T21:30:05,,
58647,3,нюша,2020-10-20T21:32:55,,
58648,3,красивая,2020-10-20T21:37:00,,
58649,3,повтори еще раз,2020-10-20T21:44:50,,
58650,3,прозрачная,2020-10-20T21:48:13,,
58651,3,"спокойно,напряжённое, тихое ",2020-10-20T21:49:35,,
58652,3,глубоко,2020-10-20T21:57:22,,
58653,3,тишина,2020-10-20T21:58:53,,
58654,3,там на дне рыбки,2020-10-20T22:10:27,,
58655,3,спокойствие цвета волны,2020-10-20T22:22:33,,
58656,3,спокойствие тишина успокоение,2020-10-20T22:32:50,,
58657,3,умиротворение познания спокойствия,2020-10-20T22:37:06,,
58658,3,свобода,2020-10-20T23:11:06,,
58659,3,волны,2020-10-20T23:16:01,,
58660,3,синяя мокрая красивая это море,2020-10-20T23:43:43,,
58661,3,синее море,2020-10-20T23:46:35,,
58662,3,какашка,2020-10-20T23:51:03,,
58663,3,река тихая,2020-10-21T00:02:50,,
58664,3,море тихая спокойная приятное,2020-10-21T00:09:35,,
58665,3,океан бескрайний красивый опасный,2020-10-21T01:08:51,,
58666,3,спокойное течение,2020-10-21T01:10:35,,
58667,3,озеро тихая спокойная,2020-10-21T01:19:48,,
58668,3,тихая спокойная расслабляющая,2020-10-21T02:14:25,,
58669,3,умиротворение,2020-10-21T02:25:35,,
58670,3,жидкая мокрая холодная,2020-10-21T02:44:18,,
58671,3,и соленое,2020-10-21T07:38:50,,
58672,3,бегущий и ручей,2020-10-21T08:11:05,,
58673,3,блядь,2020-10-21T08:20:36,,
58674,3,красивый в нем можно плавать,2020-10-21T08:51:19,,
58675,3,испоганенный ужасающий ужасный дебильный,2020-10-21T09:13:47,,
58676,3,попроси домового арестах и выйди на связь,2020-10-21T09:17:41,,
58677,3,море,2020-10-21T09:39:58,,
58678,3,моря и осень,2020-10-21T10:46:27,,
58679,3,я выбрала детей может быть широким длинным,2020-10-21T10:52:20,,
58680,3,прозрачная,2020-10-21T10:52:22,,
58681,3,это просто ты волны огромные,2020-10-21T11:01:08,,
58682,3,журчание спокойствие жизнь,2020-10-21T11:07:04,,
58683,3,продолжить игру,2020-10-21T11:08:55,,
58684,3,прохлада течение свобода,2020-10-21T11:41:10,,
58685,3,все бесплатно,2020-10-21T12:04:31,,
58686,3,лужа в них хорошо покупаться а еще там писают люди,2020-10-21T12:05:39,,
58687,3,лазурные большое красивое и теплое,2020-10-21T12:05:47,,
